NamaBarang,JumlahBarang,type,category,confidenceLevel,explanation,quantity
Crude Palm Oil,299930.0,product,Primary,1.0,Crude Palm Oil is a primary product of the oil palm fruit.,0
PALM KERNEL,299979.0,product,Primary,1.0,Palm kernel is a primary part of the oil palm fruit.,0
CPOCRUDE PALM OIL,300000.0,product,Primary,1.0,Palm oil is a primary product of the oil palm fruit.,0
CRUDE PALM OIL,300000.0,product,Primary,1.0,Crude palm oil is a primary product of the oil palm fruit.,0
CRUDE PALM OIL KONTRAK NO 044SJMSKJBCPOIII2021,300000.0,product,Primary,1.0,Crude palm oil is a primary product of the oil palm fruit.,0
CRUDE PALM OIL KONTRAK NO 215SJMSKJBCPOIX2021,300000.0,product,Primary,1.0,Crude palm oil is a primary product of the oil palm fruit.,0
Crude Palm Oil CPO HS Code  15111000,300000.0,product,Primary,1.0,Crude Palm Oil (CPO) is a primary product of the oil palm fruit.,1000.0
MINYAK KELAPA SAWIT HS CODE  15111000,300000.0,product,Primary,1.0,Palm kernel is a primary product of oil palm fruit.,0
PALM KERNEL  RSPO MB,300000.0,product,Primary,1.0,Palm kernel is a primary product of oil palm fruit.,0
PELUNASAN PALM KERNEL,300000.0,product,Primary,1.0,Pelunasan palm kernel is a primary product of oil palm fruit.,50
PENJUALAN CPO 054CPOKSPSIPV2021,300000.0,product,Primary,1.0,"The text refers to a purchase order for palm oil, which is a primary product of the oil palm fruit.",5000
Penjualan Palm Kernel Sesuai NoKontrak  03GLPPKI2021 KPPO  9100071971 Qty  300 Ton,300000.0,service,Transport service,0.8,"The text mentions 'Penjualan Palm Kernel', which indicates the sale of palm kernel, a service related to palm oil processing.",300
UANG MUKA CPO,300000.0,product,Primary,1.0,UAng Muka CPO is a type of oil palm fruit.,0
Ongkos Angkut CPO,300040.0,service,Transport service,0.95,Ongkos Angkut CPO is a transportation service for palm oil products.,1
Biaya Pengangkutan Crude Palm Oil CPO No DO 087DOANJTNCPO1021,300060.0,product,Primary,1.0,Biaya Pengangkutan Crude Palm Oil CPO No DO 087DOANJTNCPO1021 is a product of palm oil fruit.,1
Freight Palm Kernel Inti Sawit Dari Ketapang Ke Lampung Via KM Mellinda Sebanyak,300060.0,service,Transport service,1.0,Freight is a service that involves transporting goods from one location to another.,0
Transport CPO Via Sungai	 DO 1454CPO145421T152	 ,300140.0,service,Transport service,0.9,Transport of CPO via Sungai,1
PALM KERNEL,300150.0,product,Primary,1.0,"Palm kernel is a part of the oil palm fruit and is used for various purposes such as animal feed, biofuel, and industrial applications.",0
Ongkos Angkut CPO,300180.0,service,Transport service,1.0,Ongkos Angkut CPO is a transportation service for palm oil products.,1
CRUDE PALM OIL,300680.0,product,Primary,1.0,Crude palm oil is a primary product of the oil palm fruit.,0
Ongkos Angkut CPO,300700.0,service,Transport Service,0.8,Ongkos Angkut CPO is a transport service provider for oil palm fruit.,1
Transport CPO Via Sungai	 DO 1454CPO145421T256	 ,300750.0,service,Transport service,0.9,Transport of CPO via Sungai,1
Crude Palm Oil,300820.0,product,Primary,1.0,Crude Palm Oil is a primary product of the oil palm fruit.,0
JASA ANGKUT CPO DARI PABRIK MEGANUSA INTISAWIT  PKS BUMIPALMA KE BULKING RENGAT,301000.0,service,Transport service,0.9,JASA ANGKUT CPO DARI PABRIK MEGANUSA INTISAWIT  PKS BUMIPALMA KE BULKING RENGAT is a transport service for palm oil products from the factory to the bulk storage area,1
CRUDE PALM OIL,301030.0,product,Primary,1.0,Crude palm oil is a primary product of the oil palm fruit.,0
Ongkos Angkut CPO,301030.0,service,Transport service,0.95,Ongkos Angkut CPO is a transportation service for palm oil products.,1
Palm Kernel,301080.0,product,Primary,1.0,Palm kernel is a primary product of oil palm fruit.,0
Ongkos Angkut CPO,301430.0,service,Transport service,0.8,Ongkos Angkut CPO is a transportation service for palm oil products.,1
Tagihan Ongkos Angkut CPO Biaya Pengangkutan Crude Palm Oil CPO No Kontrak 076ANJTNCPO1120 Tanggal 01 Desember 2020,301460.0,service,Transport service,0.9,"Tagihan Ongkos Angkut CPO Biaya Pengangkutan Crude Palm Oil CPO No Kontrak 076ANJTNCPO1120 is related to the transportation of crude palm oil, which falls under the category of transport service.",1
JASA ANGKUT CPO DARI PABRIK BUMIPALMA LESTARIPERSADA KE BULKING RENGAT,301520.0,service,Transport service,0.8,JASA ANGKUT CPO DARI PABRIK BUMIPALMA LESTARIPERSADA KE BULKING RENGAT is a transportation service for palm oil products from the factory to the bulk storage area,1
CRUDE PALM OIL,301860.0,product,Primary,1.0,Crude palm oil is a primary product of the oil palm fruit.,100.0
PALM KERNEL,302180.0,product,Primary,1.0,Palm kernel is a primary product of oil palm fruit.,0
Crude Palm Oil,302280.0,product,Primary,1.0,Crude palm oil is a primary product of the oil palm fruit.,0
CPO ,302390.0,product,Primary,1.0,Crude Palm Oil (CPO) is a primary product of the oil palm fruit.,0
Tagihan Ongkos Angkut CPO Biaya Pengangkutan Crude Palm Oil CPO No Kontrak 057ANJTNCPO0821 Tanggal 03 Agustus 2021,302390.0,service,Transport service,0.9,"Tagihan Ongkos Angkut CPO Biaya Pengangkutan Crude Palm Oil CPO No Kontrak 057ANJTNCPO0821 is related to the transportation of crude palm oil, which falls under the category of transport service.",3000
CRUDE PALM OIL,302460.0,product,Primary,1.0,Crude palm oil is a primary product of the oil palm fruit.,0
Tagihan Ongkos Angkut CPO Biaya Pengangkutan Crude Palm Oil CPO No Kontrak 074ANJTNCPO1120 Tanggal 19 Nopember 2020,302510.0,service,Transport service,0.8,Tagihan Ongkos Angkut CPO Biaya Pengangkutan Crude Palm Oil CPO No Kontrak 074ANJTNCPO1120 Tanggal 19 Nopember 2020 is related to transportation service for palm oil,1
CRUDE PALM OIL,302850.0,product,Primary,1.0,Crude palm oil is a primary product of the oil palm fruit.,0
CRUDE PALM OIL,302920.0,product,Primary,1.0,Crude palm oil is a primary product of the oil palm fruit.,0
Tagihan Ongkos Angkut CPO Biaya Pengangkutan Crude Palm Oil CPO No Kontrak 058ANJTNCPO0821 Tanggal 05 Agustus 2021,303250.0,service,Transport service,0.9,"Tagihan Ongkos Angkut CPO Biaya Pengangkutan Crude Palm Oil CPO No Kontrak 058ANJTNCPO0821 is related to the transportation of crude palm oil, which falls under the category of transport service.",1
CPO ,303370.0,product,Primary,1.0,Crude Palm Oil (CPO) is a primary product of the oil palm fruit.,0
Crude Palm Oil,303740.0,product,Primary,1.0,Crude Palm Oil is a primary product of the oil palm fruit.,0
Tagihan Ongkos Angkut CPO Biaya Pengangkutan Crude Palm Oil CPO No Kontrak 088ANJTNCPO1220 Tanggal 04 Januari 2021,303810.0,service,Transport service,0.9,"Tagihan Ongkos Angkut CPO Biaya Pengangkutan Crude Palm Oil CPO No Kontrak 088ANJTNCPO1220 is related to the transportation of crude palm oil, which falls under the category of transport service.",5000
FFA Premium 2350CPO225021C044,304100.0,product,Primary,1.0,Palm kernel is a primary product of the oil palm fruit.,2350
Palm Kernel,304210.0,product,Primary,1.0,Palm kernel is a primary product of oil palm fruit.,0
CRUDE PALM OIL,304330.0,product,Primary,1.0,Crude palm oil is a primary product of the oil palm fruit.,0
ONGKOS ANGKUT CPO CRUDE PALM OIL DARI PKSPANGKALAN PANJI  MILL KE BULKING BOOM BARU DO  2450CPO245021C002,304330.0,product,Primary,1.0,ONGKOS ANGKUT CPO CRUDE PALM OIL DARI PKSPANGKALAN PANJI  MILL KE BULKING BOOM BARU DO  2450CPO245021C002,2450
JASA ANGKUT CPO DARI PABRIK MEGANUSA INTISAWIT KE PKS BUMIPALMA KE BULKING RENGAT,304600.0,service,Transport service,0.9,JASA ANGKUT CPO DARI PABRIK MEGANUSA INTISAWIT KE PKS BUMIPALMA KE BULKING RENGAT is a service that provides transportation of crude palm oil (CPO) from the factory Meganusa Intisawit to the processing facility Bulking Rengat.,1
CRUDE PALM OIL,304920.0,product,Primary,1.0,Crude palm oil is a primary product of the oil palm fruit.,100.0
Palm Kernel,305200.0,product,Primary,1.0,Palm kernel is a primary product of oil palm fruit.,0
ONGKOS ANGKUT CPO CRUDE PALM OIL DARI PKSMUARA KANDIS MILL KE BULKING BOOM BARU DO  2850CPO285021C026,305270.0,product,Primary,1.0,ONGKOS ANGKUT CPO CRUDE PALM OIL DARI PKSMUARA KANDIS MILL KE BULKING BOOM BARU DO  2850CPO285021C026,2850
Ongkos Angkut TBS DIV 1,305360.0,service,Transport service,0.9,Ongkos Angkut is a transportation service provider,1
Crude Palm Oil,305460.0,product,Primary,1.0,Crude palm oil is a primary product of the oil palm fruit.,0
Tagihan Ongkos Angkut CPO Biaya Pengangkutan Crude Palm Oil CPO No Kontrak 026ANJTNCPO0421 Tanggal 26 April 2021,305490.0,service,Transport service,0.8,"Tagihan Ongkos Angkut CPO Biaya Pengangkutan Crude Palm Oil CPO No Kontrak 026ANJTNCPO0421 is related to the transportation of crude palm oil, which falls under the category of transport service.",1
CRUDE PALM OIL,305965.0,product,Primary,1.0,Crude palm oil is a primary product of the oil palm fruit.,0
JASA ANGKUT CPO DARI PABRIK MEGANUSA INTISAWIT  PKS BUMIPALMA KE BULKING RENGAT,306020.0,service,Transport service,0.9,JASA ANGKUT CPO DARI PABRIK MEGANUSA INTISAWIT  PKS BUMIPALMA KE BULKING RENGAT is a transport service for palm oil from the factory Meganusa Intisawit to Bulking Rengat,1
PALM KERNEL,306640.0,product,Primary,1.0,"Palm kernel is a part of the oil palm fruit and is used for various purposes such as animal feed, biofuel, and industrial applications.",0
CRUDE PALM OIL,308160.0,product,Primary,1.0,Crude palm oil is a primary product of the oil palm fruit.,100
CRUDE PALM OIL,308390.0,product,Primary,1.0,Crude palm oil is a primary product of the oil palm fruit.,0
Ongkos Angkut TBS DIV 5,309520.0,service,Transport service,1.0,Ongkos Angkut is a transportation service provider,1
CRUDE PALM OIL,309790.0,product,Primary,1.0,Crude palm oil is a primary product of the oil palm fruit.,100.0
Ongkos Angkut CPO,310610.0,service,Transport service,1.0,Ongkos Angkut CPO is a transportation service for palm oil products.,1
CRUDE PALM OIL,316220.0,product,Primary,1.0,Crude palm oil is a primary product of the oil palm fruit.,0
Ongkos Angkut TBS DIV 3,317860.0,service,Transport service,0.9,Ongkos Angkut is a transportation service provider,1
Ongkos Angkut TBS Div 5,318870.0,service,Transport service,0.9,Ongkos Angkut is a transportation service provider for oil palm fruit.,1
PALM KERNEL,319280.0,product,Primary,1.0,"Palm kernel is a part of the oil palm fruit and is used for various purposes such as animal feed, biofuel, and industrial applications.",0
CRUDE PALM OIL,320000.0,product,Primary,1.0,Crude palm oil is a primary product of the oil palm fruit.,0
Palm Kernel,320000.0,product,Primary,1.0,Palm kernel is a primary product of oil palm fruit.,0
UANG MUKA CRUDE PALM OIL CPO SESUAI KONTRAK NO SO00821021307202122152 DAN INVOICE NO IDP00811021307202122137 ,320000.0,product,Primary,1.0,UANG MUKA CRUDE PALM OIL CPO is a primary product of oil palm fruit.,0
Ongkos Angkut CPO,323910.0,service,Transport service,0.95,Ongkos Angkut CPO is a transportation service for oil palm fruit.,1
TBS Periode 09 sd 11 Juli 2021,324945.5938,service,Maintenance/Repair Service,0.8,The text mentions 'TBS Periode' which is a service related to the maintenance and repair of palm oil processing machines.,1
PALM KERNEL,326830.0,product,Primary,1.0,"Palm kernel is a part of the oil palm fruit and is used for various purposes such as animal feed, biofuel, and industrial applications.",0
Ongkos Angkut CPO,329580.0,service,Transport service,0.95,Ongkos Angkut CPO is a transportation service for palm oil products.,1
Ongkos Angkut CPO,330760.0,service,Transport service,0.85,Ongkos Angkut CPO is a transportation service for palm oil products.,1
Ongkos Angkut CPO,331700.0,service,Transport service,0.8,Ongkos Angkut CPO is a transportation service for palm oil products.,1
Ongkos Angkut TBS DIV 5,333820.0,service,Transport service,1.0,Ongkos Angkut is a transportation service provider,1
TBS PERIODE 10 FEBRUARI 2021,335999.5938,service,Transport service,0.8,TBS PERIODE 10 FEBRUARI 2021 refers to a transportation service for palm oil products.,1
TBS PERIODE 11 MARET 2021,336028.5938,service,Transport service,0.8,TBS PERIODE 11 MARET 2021 is a transportation service for palm oil products.,1
Claim Mutu Premium CPO,337470.0,product,Primary,1.0,Palm oil fruit is a primary product of oil palm tree.,100
Crude Palm Oil,338030.0,product,Primary,1.0,Crude palm oil is a primary product of the oil palm fruit.,0
JASA ANGKUT CPO DARI PABRIK BUMIPALMA LESTARAIPERSADA KE BULKING RENGAT,342440.0,service,Transport service,1.0,JASA ANGKUT CPO DARI PABRIK BUMIPALMA LESTARAIPERSADA KE BULKING RENGAT is a transportation service for palm oil from the factory to the bulk storage area.,1
UANG MUKA ATAS CPO,343000.0,product,Primary,1.0,UANG MUKA ATAS CPO is a product of palm oil fruit.,0
Ongkos Angkut CPO,344260.0,service,Transport service,0.8,Ongkos Angkut CPO is a transportation service for palm oil products.,1
Ongkos Angkut CPO,344990.0,service,Transport service,0.8,Ongkos Angkut CPO is a transportation service for palm oil products.,1
CRUDE PALM OIL,346070.0,product,Primary,1.0,Crude palm oil is a primary product of the oil palm fruit.,100.0
Ongkos Angkut CPO,346150.0,service,Transport service,1.0,Ongkos Angkut CPO is a transportation service for palm oil products.,1
CRUDE PALM OIL,346520.0,product,Primary,1.0,Crude palm oil is a primary product of the oil palm fruit.,0
Crude Palm Oil,346700.0,product,Primary,1.0,Crude Palm Oil is a primary product of the oil palm fruit.,0
CRUDE PALM OIL,346780.0,product,Primary,1.0,Crude palm oil is a primary product of the oil palm fruit.,0
Crude Palm Oil,346850.0,product,Primary,1.0,Crude Palm Oil is a primary product of the oil palm fruit.,0
Ongkos Angkut TBS DIV 3,347710.0,service,Transport service,0.8,Ongkos Angkut is a transportation service provider,1
Ongkos Angkut TBS DIV 1,347880.0,service,Transport service,0.8,Ongkos Angkut is a transportation service provider,1
Ongkos Angkut CPO,347930.0,service,Transport service,1.0,Ongkos Angkut CPO is a transportation service for palm oil products.,1
Crude Palm Oil,348250.0,product,Primary,1.0,Crude Palm Oil is a primary product of the oil palm fruit.,0
Crude Palm Oil,348910.0,product,Primary,1.0,Crude palm oil is a primary product of the oil palm fruit.,0
CRUDE PALM OIL,349800.0,product,Primary,1.0,Crude palm oil is a primary product of the oil palm fruit.,0
Ongkos Angkut CPO,349860.0,service,Transport service,0.8,Ongkos Angkut CPO is a transportation service for palm oil products.,1
CPOCRUDE PALM OIL,350000.0,product,Primary,1.0,Palm oil is a primary product of the oil palm fruit.,0
MINYAK KELAPA SAWIT,350000.0,product,Primary,1.0,"The text refers to palm oil, which is a primary product of the oil palm fruit.",0
CRUDE PALM OIL,350100.0,product,Primary,1.0,Crude palm oil is a primary product of the oil palm fruit.,0
Ongkos Angkut CPO,350190.0,service,Transport service,1.0,Ongkos Angkut CPO is a transportation service for palm oil products.,0
CRUDE PALM OIL,350220.0,product,Primary,1.0,Crude palm oil is a primary product of the oil palm fruit.,0
PALM KERNEL,350250.0,product,Primary,1.0,Palm kernel is a primary product of oil palm fruit.,0
Ongkos Angkut CPO,350490.0,service,Transport service,0.8,Ongkos Angkut CPO is a transportation service for palm oil products.,1
Transport CPO Via Sungai	 DO 1454CPO145421T172	 ,350640.0,service,Transport service,0.9,Transport of CPO via Sungai,1
PALM KERNEL,358935.0,product,Primary,1.0,Palm kernel is a primary product of oil palm fruit.,0
Panjar Penjualan CPO,360000.0,service,Transport service,0.8,Panjar Penjualan CPO is a transportation service for palm oil products.,1
Ongkos Angkut CPO,363330.0,service,Transport service,1.0,Ongkos Angkut CPO is a transportation service for palm oil products.,1
Ongkos Angkut CPO,364090.0,service,Transport service,0.8,Ongkos Angkut CPO is a transportation service for palm oil products.,1
Ongkos Angkut CPO,365050.0,service,Transport service,0.8,Ongkos Angkut CPO is a transportation service for oil palm fruit.,1
Ongkos Angkut TBS DIV 1,365830.0,service,Transport service,0.8,Ongkos Angkut is a transportation service provider,1
Ongkos Angkut TBS DIV 1,369580.0,service,Transport service,0.8,Ongkos Angkut is a transportation service provider for oil palm fruit.,1
Ongkos Angkut CPO,369670.0,service,Transport service,0.8,Ongkos Angkut CPO is a transportation service for oil palm fruit,1
Ongkos Angkut TBS DIV 3,373350.0,service,Transport service,1.0,Ongkos Angkut is a transportation service provider,1
CRUDE PALM OIL,373970.0,product,Primary,1.0,Crude palm oil is a primary product of the oil palm fruit.,0
Palm Kernel,375000.0,product,Primary,1.0,Palm kernel is a primary product of oil palm fruit.,0
PALM KERNEL,375030.0,product,Primary,1.0,"Palm kernel is a part of the oil palm fruit and is used for various purposes such as animal feed, biofuel, and industrial applications.",0
CRUDE PALM OIL,375410.0,product,Primary,1.0,Crude palm oil is a primary product of the oil palm fruit.,0
Ongkos Angkut TBS DIV 2,377980.0,service,Transport service,1.0,Ongkos Angkut is a transportation service provider,1
